Order_ID,Order_Date,Product,Category,Region,Quantity,Unit_Price,Payment_Method,Customer_ID,Revenue
12387,2022-10-17 22:44:08.841473576,Charger,Electronics,West,3,42589,UPI,4948,127767
12388,2022-10-18 01:39:08.191365224,Keyboard,Accessories,West,3,14536,UPI,4580,43608
12389,2022-10-18 04:34:07.541256876,Camera,Mobiles,North,2,16590,UPI,2650,33180
12390,2022-10-18 07:29:06.891148524,Mouse,Accessories,North,1,29062,NetBanking,1422,29062
12391,2022-10-18 10:24:06.241040172,USB Cable,Electronics,South,3,38336,Cash,4261,115008
12392,2022-10-18 13:19:05.590931820,Camera,Electronics,East,4,29388,NetBanking,4196,117552
12393,2022-10-18 16:14:04.940823468,Headphones,Mobiles,South,5,22336,NetBanking,3053,111680
12394,2022-10-18 19:09:04.290715116,Tablet,Electronics,North,1,15023,Card,1457,15023
12395,2022-10-18 22:04:03.640606768,Mouse,Mobiles,South,1,1350,Card,2914,1350
12396,2022-10-19 00:59:02.990498416,USB Cable,Mobiles,North,3,13364,UPI,3601,40092
12397,2022-10-19 03:54:02.340390064,USB Cable,Mobiles,South,3,1711,NetBanking,4641,5133
12398,2022-10-19 06:49:01.690281712,Monitor,Mobiles,East,3,8028,NetBanking,3569,24084
12399,2022-10-19 09:44:01.040173360,Monitor,Mobiles,South,4,34658,Cash,4160,138632
12400,2022-10-19 12:39:00.390065008,Smartphone,Accessories,East,2,967,NetBanking,1845,1934
12401,2022-10-19 15:33:59.739956656,Camera,Mobiles,East,3,31789,Card,4182,95367
12402,2022-10-19 18:28:59.089848308,Camera,Accessories,South,2,45313,NetBanking,1550,90626
12403,2022-10-19 21:23:58.439739956,Camera,Electronics,East,2,33195,Card,2420,66390
12404,2022-10-20 00:18:57.789631604,Smartphone,Mobiles,East,1,3916,UPI,2994,3916
12405,2022-10-20 03:13:57.139523252,Laptop,Electronics,North,5,32726,Card,4750,163630
12406,2022-10-20 06:08:56.489414900,USB Cable,Mobiles,North,5,36016,UPI,3058,180080
12407,2022-10-20 09:03:55.839306548,Mouse,Accessories,East,4,47938,Cash,2645,191752
12408,2022-10-20 11:58:55.189198200,Headphones,Accessories,West,4,11673,UPI,1496,46692
12409,2022-10-20 14:53:54.539089848,USB Cable,Accessories,South,5,43434,NetBanking,4087,217170
12410,2022-10-20 17:48:53.888981496,Monitor,Electronics,East,5,19039,Card,4104,95195
12411,2022-10-20 20:43:53.238873144,Keyboard,Mobiles,South,1,13257,UPI,3792,13257
12412,2022-10-20 23:38:52.588764792,Tablet,Electronics,North,1,9422,UPI,3536,9422
12413,2022-10-21 02:33:51.938656440,Smartphone,Accessories,South,5,2582,UPI,4259,12910
12414,2022-10-21 05:28:51.288548088,Charger,Electronics,East,3,35967,UPI,3783,107901
12415,2022-10-21 08:23:50.638439740,Keyboard,Accessories,East,3,44380,UPI,4642,133140
12416,2022-10-21 11:18:49.988331388,Headphones,Accessories,East,1,13775,UPI,3505,13775
12417,2022-10-21 14:13:49.338223036,Camera,Accessories,East,2,30520,Card,4122,61040
12418,2022-10-21 17:08:48.688114684,Monitor,Mobiles,West,5,42616,NetBanking,4342,213080
12419,2022-10-21 20:03:48.038006332,Monitor,Mobiles,West,4,11835,NetBanking,3511,47340
12420,2022-10-21 22:58:47.387897980,Monitor,Accessories,West,3,13950,UPI,3090,41850
12421,2022-10-22 01:53:46.737789628,Camera,Electronics,East,2,6832,Card,1538,13664
12422,2022-10-22 04:48:46.087681280,Charger,Electronics,West,3,40853,UPI,1567,122559
12423,2022-10-22 07:43:45.437572928,Smartphone,Mobiles,South,2,45568,Cash,1120,91136
12424,2022-10-22 10:38:44.787464576,Keyboard,Accessories,East,5,38922,NetBanking,3672,194610
12425,2022-10-22 13:33:44.137356224,Camera,Electronics,North,5,49820,UPI,1315,249100
12426,2022-10-22 16:28:43.487247872,Headphones,Accessories,East,5,34522,Card,4069,172610
12427,2022-10-22 19:23:42.837139520,Smartphone,Electronics,South,1,32831,NetBanking,2138,32831
12428,2022-10-22 22:18:42.187031172,Headphones,Mobiles,West,2,11528,Card,1620,23056
12429,2022-10-23 01:13:41.536922820,Smartphone,Accessories,East,4,11411,Cash,1453,45644
12430,2022-10-23 04:08:40.886814468,Charger,Accessories,West,4,3833,UPI,3734,15332
12431,2022-10-23 07:03:40.236706116,Tablet,Electronics,East,5,39679,Cash,3671,198395
12432,2022-10-23 09:58:39.586597764,Headphones,Electronics,South,4,8442,NetBanking,1611,33768
12433,2022-10-23 12:53:38.936489412,Camera,Electronics,East,3,10564,UPI,2543,31692
12434,2022-10-23 15:48:38.286381060,Smartphone,Accessories,West,2,48614,NetBanking,1958,97228
12435,2022-10-23 18:43:37.636272712,Monitor,Mobiles,West,2,45411,UPI,3008,90822
12436,2022-10-23 21:38:36.986164360,USB Cable,Mobiles,South,2,10400,Card,1646,20800
12437,2022-10-24 00:33:36.336056008,Monitor,Electronics,East,3,34663,NetBanking,1762,103989
12438,2022-10-24 03:28:35.685947656,Laptop,Mobiles,North,1,49060,Cash,2360,49060
12439,2022-10-24 06:23:35.035839304,Tablet,Electronics,East,3,13808,Cash,1239,41424
12440,2022-10-24 09:18:34.385730952,Tablet,Mobiles,South,2,28190,Card,3781,56380
12441,2022-10-24 12:13:33.735622604,Monitor,Accessories,North,2,49251,Card,2409,98502
12442,2022-10-24 15:08:33.085514252,Keyboard,Electronics,South,2,41408,Cash,2168,82816
12443,2022-10-24 18:03:32.435405900,Charger,Mobiles,East,4,16428,Card,3424,65712
12444,2022-10-24 20:58:31.785297548,Headphones,Accessories,North,1,26754,UPI,3051,26754
12445,2022-10-24 23:53:31.135189196,Camera,Mobiles,South,3,6314,Cash,3841,18942
12446,2022-10-25 02:48:30.485080844,Tablet,Accessories,West,2,39013,NetBanking,3893,78026
12447,2022-10-25 05:43:29.834972492,Monitor,Accessories,North,5,27652,Cash,4399,138260
12448,2022-10-25 08:38:29.184864144,Monitor,Mobiles,North,1,35477,Card,1196,35477
12449,2022-10-25 11:33:28.534755792,Charger,Mobiles,South,5,25834,UPI,3436,129170
12450,2022-10-25 14:28:27.884647440,Charger,Accessories,West,1,24821,NetBanking,4711,24821
12451,2022-10-25 17:23:27.234539088,Mouse,Accessories,North,2,18710,Cash,1260,37420
12452,2022-10-25 20:18:26.584430736,Mouse,Accessories,South,1,13722,Cash,3650,13722
12453,2022-10-25 23:13:25.934322384,Keyboard,Electronics,North,1,28975,NetBanking,4908,28975
12454,2022-10-26 02:08:25.284214036,Keyboard,Accessories,North,2,23326,UPI,2794,46652
12455,2022-10-26 05:03:24.634105684,Laptop,Electronics,North,5,27777,Card,2957,138885
12456,2022-10-26 07:58:23.983997332,Keyboard,Accessories,West,5,10398,Card,1093,51990
12457,2022-10-26 10:53:23.333888980,Smartphone,Electronics,East,4,35948,Card,2280,143792
12458,2022-10-26 13:48:22.683780628,Charger,Accessories,East,5,33855,Card,1135,169275
12459,2022-10-26 16:43:22.033672276,Camera,Accessories,West,5,17844,NetBanking,3572,89220
12460,2022-10-26 19:38:21.383563924,Smartphone,Accessories,West,1,23534,UPI,3003,23534
12461,2022-10-26 22:33:20.733455576,Headphones,Mobiles,South,4,40414,UPI,4781,161656
12462,2022-10-27 01:28:20.083347224,Monitor,Mobiles,North,2,48101,Cash,3545,96202
12463,2022-10-27 04:23:19.433238872,Keyboard,Accessories,West,2,1826,Cash,2201,3652
12464,2022-10-27 07:18:18.783130520,Monitor,Electronics,South,3,49017,UPI,3159,147051
12465,2022-10-27 10:13:18.133022168,Tablet,Electronics,East,4,14368,Cash,2287,57472
12466,2022-10-27 13:08:17.482913816,Laptop,Accessories,East,1,46845,UPI,4485,46845
12467,2022-10-27 16:03:16.832805464,Tablet,Mobiles,East,3,1007,NetBanking,1368,3021
12468,2022-10-27 18:58:16.182697116,Laptop,Electronics,East,3,25859,NetBanking,1935,77577
12469,2022-10-27 21:53:15.532588764,Mouse,Mobiles,South,2,13864,Card,4662,27728
12470,2022-10-28 00:48:14.882480412,Monitor,Electronics,North,5,24509,UPI,4449,122545
12471,2022-10-28 03:43:14.232372060,Laptop,Accessories,South,1,8490,NetBanking,1767,8490
12472,2022-10-28 06:38:13.582263708,USB Cable,Mobiles,North,4,30272,UPI,3633,121088
12473,2022-10-28 09:33:12.932155356,Smartphone,Electronics,East,3,35323,Cash,4454,105969
12474,2022-10-28 12:28:12.282047008,Laptop,Accessories,West,1,38076,UPI,1672,38076
12475,2022-10-28 15:23:11.631938656,Laptop,Accessories,West,2,40642,Card,1510,81284
12476,2022-10-28 18:18:10.981830304,Smartphone,Accessories,West,3,47424,Card,1712,142272
12477,2022-10-28 21:13:10.331721952,Monitor,Mobiles,North,3,48296,NetBanking,4952,144888
12478,2022-10-29 00:08:09.681613600,Monitor,Mobiles,East,2,3465,Cash,1819,6930
12479,2022-10-29 03:03:09.031505248,Smartphone,Accessories,South,2,25936,Cash,3424,51872
12480,2022-10-29 05:58:08.381396896,Tablet,Mobiles,West,2,28654,UPI,1544,57308
12481,2022-10-29 08:53:07.731288548,USB Cable,Electronics,North,1,21763,Cash,3120,21763
12482,2022-10-29 11:48:07.081180196,Camera,Accessories,West,1,6051,Card,4021,6051
12483,2022-10-29 14:43:06.431071844,Headphones,Accessories,South,1,15275,NetBanking,1503,15275
12484,2022-10-29 17:38:05.780963492,USB Cable,Mobiles,East,5,11127,NetBanking,4423,55635
12485,2022-10-29 20:33:05.130855140,Monitor,Accessories,South,3,42373,NetBanking,1804,127119
12486,2022-10-29 23:28:04.480746788,Camera,Electronics,East,1,10194,Cash,1709,10194
12487,2022-10-30 02:23:03.830638440,Mouse,Mobiles,East,5,23181,Cash,3372,115905
12488,2022-10-30 05:18:03.180530088,Keyboard,Mobiles,East,3,12267,Card,1387,36801
12489,2022-10-30 08:13:02.530421736,Laptop,Accessories,West,1,8869,UPI,3875,8869
12490,2022-10-30 11:08:01.880313384,Smartphone,Accessories,South,2,23160,UPI,1239,46320
12491,2022-10-30 14:03:01.230205032,Smartphone,Accessories,West,4,1120,NetBanking,4023,4480
12492,2022-10-30 16:58:00.580096680,Laptop,Mobiles,South,1,11945,NetBanking,2097,11945
12493,2022-10-30 19:52:59.929988328,Keyboard,Accessories,North,4,36712,Cash,3078,146848
12494,2022-10-30 22:47:59.279879980,Headphones,Electronics,North,1,36441,NetBanking,3526,36441
12495,2022-10-31 01:42:58.629771628,Keyboard,Accessories,South,2,10585,Card,4085,21170
12496,2022-10-31 04:37:57.979663276,Camera,Accessories,South,4,38310,Card,3764,153240
12497,2022-10-31 07:32:57.329554924,Keyboard,Mobiles,South,5,8014,NetBanking,2339,40070
12498,2022-10-31 10:27:56.679446572,Camera,Accessories,South,2,40819,NetBanking,1067,81638
12499,2022-10-31 13:22:56.029338220,Keyboard,Mobiles,East,4,8902,NetBanking,4711,35608
12500,2022-10-31 16:17:55.379229868,Headphones,Accessories,West,4,41388,NetBanking,4053,165552
12501,2022-10-31 19:12:54.729121520,Headphones,Electronics,East,2,33414,NetBanking,3585,66828
12502,2022-10-31 22:07:54.079013168,Monitor,Electronics,West,2,48398,Card,2943,96796
12503,2022-11-01 01:02:53.428904816,Laptop,Mobiles,West,2,19665,UPI,2719,39330
12504,2022-11-01 03:57:52.778796464,Headphones,Mobiles,West,3,27717,Card,2672,83151
12505,2022-11-01 06:52:52.128688112,Camera,Accessories,East,5,41866,Card,1290,209330
12506,2022-11-01 09:47:51.478579760,Headphones,Accessories,South,1,25709,NetBanking,4689,25709
12507,2022-11-01 12:42:50.828471412,Monitor,Electronics,East,4,44333,UPI,1974,177332
12508,2022-11-01 15:37:50.178363060,Smartphone,Accessories,East,1,20471,NetBanking,3071,20471
12509,2022-11-01 18:32:49.528254708,Camera,Electronics,West,2,48484,Card,1414,96968
12510,2022-11-01 21:27:48.878146356,Monitor,Mobiles,North,5,19224,UPI,1850,96120
12511,2022-11-02 00:22:48.228038004,Tablet,Accessories,North,5,12817,Cash,4009,64085
12512,2022-11-02 03:17:47.577929652,Tablet,Mobiles,East,3,48293,NetBanking,4777,144879
12513,2022-11-02 06:12:46.927821300,Mouse,Accessories,West,2,37769,Cash,3728,75538
12514,2022-11-02 09:07:46.277712952,Keyboard,Electronics,East,4,26372,Cash,4107,105488
12515,2022-11-02 12:02:45.627604600,Laptop,Mobiles,East,3,11942,Cash,3148,35826
12516,2022-11-02 14:57:44.977496248,Charger,Mobiles,South,2,38576,Cash,1545,77152
12517,2022-11-02 17:52:44.327387896,USB Cable,Accessories,West,3,2182,UPI,4960,6546
12518,2022-11-02 20:47:43.677279544,Monitor,Mobiles,North,1,26361,NetBanking,3086,26361
12519,2022-11-02 23:42:43.027171192,Smartphone,Electronics,North,2,21070,UPI,3258,42140
12520,2022-11-03 02:37:42.377062844,USB Cable,Mobiles,North,4,9895,NetBanking,1741,39580
12521,2022-11-03 05:32:41.726954492,Smartphone,Mobiles,East,4,45409,NetBanking,2814,181636
12522,2022-11-03 08:27:41.076846140,USB Cable,Accessories,West,2,33128,NetBanking,1591,66256
12523,2022-11-03 11:22:40.426737788,Monitor,Mobiles,South,3,20280,UPI,1749,60840
12524,2022-11-03 14:17:39.776629436,Charger,Accessories,North,5,46435,Card,3219,232175
12525,2022-11-03 17:12:39.126521084,USB Cable,Accessories,West,2,27451,Cash,1837,54902
12526,2022-11-03 20:07:38.476412732,Monitor,Mobiles,North,4,38850,Card,3489,155400
12527,2022-11-03 23:02:37.826304384,Headphones,Electronics,South,1,33368,Card,4130,33368
12528,2022-11-04 01:57:37.176196032,Charger,Accessories,West,4,1115,Card,4481,4460
12529,2022-11-04 04:52:36.526087680,Camera,Mobiles,East,5,43393,Cash,1533,216965
12530,2022-11-04 07:47:35.875979328,Smartphone,Accessories,East,4,24589,Card,1364,98356
12531,2022-11-04 10:42:35.225870976,Tablet,Electronics,North,5,36831,Cash,1366,184155
12532,2022-11-04 13:37:34.575762624,Keyboard,Electronics,North,2,11966,Cash,4415,23932
12533,2022-11-04 16:32:33.925654272,Tablet,Accessories,West,4,45115,Cash,2773,180460
12534,2022-11-04 19:27:33.275545924,Charger,Electronics,South,3,35574,NetBanking,3343,106722
12535,2022-11-04 22:22:32.625437572,Camera,Mobiles,North,3,15372,NetBanking,4412,46116
12536,2022-11-05 01:17:31.975329220,Smartphone,Mobiles,West,4,32261,Card,3653,129044
12537,2022-11-05 04:12:31.325220868,Camera,Accessories,South,4,2199,NetBanking,3803,8796
12538,2022-11-05 07:07:30.675112516,USB Cable,Electronics,North,1,6486,Cash,3570,6486
12539,2022-11-05 10:02:30.025004164,Smartphone,Mobiles,North,4,5438,NetBanking,2652,21752
12540,2022-11-05 12:57:29.374895816,USB Cable,Mobiles,West,1,8400,Cash,1264,8400
12541,2022-11-05 15:52:28.724787464,Monitor,Mobiles,North,1,21500,UPI,4595,21500
12542,2022-11-05 18:47:28.074679112,Charger,Accessories,East,1,24741,NetBanking,4737,24741
12543,2022-11-05 21:42:27.424570760,Monitor,Accessories,South,1,4397,Card,2061,4397
12544,2022-11-06 00:37:26.774462408,Mouse,Mobiles,South,2,19432,UPI,3034,38864
12545,2022-11-06 03:32:26.124354056,Camera,Mobiles,East,3,41273,UPI,4202,123819
12546,2022-11-06 06:27:25.474245704,USB Cable,Electronics,West,1,47962,NetBanking,1381,47962
12547,2022-11-06 09:22:24.824137356,Headphones,Electronics,East,3,15301,NetBanking,4296,45903
12548,2022-11-06 12:17:24.174029004,Monitor,Electronics,East,1,45482,Card,2166,45482
12549,2022-11-06 15:12:23.523920652,Mouse,Accessories,South,3,46229,UPI,3478,138687
12550,2022-11-06 18:07:22.873812300,Laptop,Mobiles,West,4,33908,Cash,1388,135632
12551,2022-11-06 21:02:22.223703948,Tablet,Accessories,North,4,12910,NetBanking,3101,51640
12552,2022-11-06 23:57:21.573595596,Smartphone,Mobiles,East,3,8088,UPI,3071,24264
12553,2022-11-07 02:52:20.923487248,Mouse,Electronics,East,1,40427,UPI,1394,40427
12554,2022-11-07 05:47:20.273378896,Charger,Electronics,West,2,19679,Cash,3680,39358
12555,2022-11-07 08:42:19.623270544,Monitor,Electronics,East,3,21583,UPI,3166,64749
12556,2022-11-07 11:37:18.973162192,Charger,Electronics,West,5,603,NetBanking,4744,3015
12557,2022-11-07 14:32:18.323053840,Tablet,Mobiles,North,2,5444,Cash,1982,10888
12558,2022-11-07 17:27:17.672945488,Headphones,Electronics,West,5,9047,NetBanking,4657,45235
12559,2022-11-07 20:22:17.022837136,Camera,Mobiles,North,3,9633,Card,4256,28899
12560,2022-11-07 23:17:16.372728788,Camera,Mobiles,West,1,47676,UPI,3239,47676
12561,2022-11-08 02:12:15.722620436,Charger,Accessories,East,5,41016,NetBanking,2962,205080
12562,2022-11-08 05:07:15.072512084,USB Cable,Electronics,North,3,47023,NetBanking,4803,141069
12563,2022-11-08 08:02:14.422403732,Headphones,Electronics,East,2,15293,Card,3534,30586
12564,2022-11-08 10:57:13.772295380,Camera,Accessories,North,1,1481,UPI,3680,1481
12565,2022-11-08 13:52:13.122187028,Headphones,Mobiles,West,5,7112,NetBanking,1720,35560
12566,2022-11-08 16:47:12.472078680,Mouse,Electronics,West,3,15313,Cash,3431,45939
12567,2022-11-08 19:42:11.821970328,Headphones,Mobiles,West,1,27663,NetBanking,3859,27663
12568,2022-11-08 22:37:11.171861976,Keyboard,Accessories,South,1,15312,NetBanking,3393,15312
12569,2022-11-09 01:32:10.521753624,Tablet,Mobiles,South,4,30224,NetBanking,1472,120896
12570,2022-11-09 04:27:09.871645272,Camera,Electronics,North,1,46676,NetBanking,3723,46676
12571,2022-11-09 07:22:09.221536920,Headphones,Mobiles,South,3,10811,UPI,2803,32433
12572,2022-11-09 10:17:08.571428568,Charger,Mobiles,West,2,30366,NetBanking,2975,60732
12573,2022-11-09 13:12:07.921320220,Laptop,Electronics,South,4,48041,Card,3050,192164
12574,2022-11-09 16:07:07.271211868,Keyboard,Electronics,South,3,9615,NetBanking,4121,28845
12575,2022-11-09 19:02:06.621103516,Keyboard,Mobiles,East,3,20293,Cash,1924,60879
12576,2022-11-09 21:57:05.970995164,USB Cable,Mobiles,North,3,44807,Cash,1875,134421
12577,2022-11-10 00:52:05.320886812,Headphones,Accessories,North,5,2231,NetBanking,4575,11155
12578,2022-11-10 03:47:04.670778460,USB Cable,Electronics,North,5,2524,NetBanking,4031,12620
12579,2022-11-10 06:42:04.020670108,USB Cable,Mobiles,South,2,44444,Card,4282,88888
12580,2022-11-10 09:37:03.370561760,Laptop,Electronics,West,3,21923,Card,1972,65769
12581,2022-11-10 12:32:02.720453408,Mouse,Accessories,East,5,9300,UPI,4599,46500
12582,2022-11-10 15:27:02.070345056,Headphones,Mobiles,North,5,23131,UPI,4751,115655
12583,2022-11-10 18:22:01.420236704,Monitor,Mobiles,South,5,3316,Cash,4354,16580
12584,2022-11-10 21:17:00.770128352,Camera,Mobiles,West,2,45694,NetBanking,1378,91388
12585,2022-11-11 00:12:00.120020000,USB Cable,Electronics,East,2,116,NetBanking,4397,232
12586,2022-11-11 03:06:59.469911652,Tablet,Accessories,East,3,37538,Card,2321,112614
12587,2022-11-11 06:01:58.819803300,Smartphone,Electronics,North,4,26478,Card,4768,105912
12588,2022-11-11 08:56:58.169694948,Tablet,Mobiles,North,3,35491,UPI,3185,106473
12589,2022-11-11 11:51:57.519586596,Laptop,Accessories,West,5,31834,UPI,1124,159170
12590,2022-11-11 14:46:56.869478244,Laptop,Mobiles,South,5,13450,Cash,3981,67250
12591,2022-11-11 17:41:56.219369892,Charger,Mobiles,West,1,49381,Card,4463,49381
12592,2022-11-11 20:36:55.569261540,Mouse,Electronics,North,3,14550,NetBanking,2425,43650
12593,2022-11-11 23:31:54.919153192,Camera,Mobiles,West,5,1573,Card,1479,7865
12594,2022-11-12 02:26:54.269044840,USB Cable,Accessories,South,5,25625,Card,4472,128125
12595,2022-11-12 05:21:53.618936488,Tablet,Mobiles,East,4,28672,Card,3617,114688
12596,2022-11-12 08:16:52.968828136,Smartphone,Mobiles,East,1,42128,UPI,2385,42128
12597,2022-11-12 11:11:52.318719784,Laptop,Electronics,East,3,37179,NetBanking,3113,111537
12598,2022-11-12 14:06:51.668611432,Laptop,Accessories,East,2,30210,NetBanking,4499,60420
12599,2022-11-12 17:01:51.018503084,Mouse,Electronics,North,3,35604,UPI,3899,106812
12600,2022-11-12 19:56:50.368394732,Smartphone,Mobiles,North,3,26988,UPI,4785,80964
12601,2022-11-12 22:51:49.718286380,Smartphone,Electronics,South,4,2046,NetBanking,4592,8184
12602,2022-11-13 01:46:49.068178028,Mouse,Electronics,South,3,22043,Cash,1431,66129
12603,2022-11-13 04:41:48.418069676,Laptop,Electronics,South,4,15840,Card,2958,63360
12604,2022-11-13 07:36:47.767961324,Camera,Electronics,South,4,26545,NetBanking,4176,106180
12605,2022-11-13 10:31:47.117852972,Headphones,Mobiles,West,5,49552,UPI,2112,247760
12606,2022-11-13 13:26:46.467744624,Headphones,Mobiles,South,2,9276,NetBanking,1600,18552
12607,2022-11-13 16:21:45.817636272,Mouse,Accessories,East,4,29966,Card,1855,119864
12608,2022-11-13 19:16:45.167527920,Smartphone,Electronics,East,1,44751,NetBanking,3053,44751
12609,2022-11-13 22:11:44.517419568,USB Cable,Electronics,East,1,37369,UPI,1157,37369
12610,2022-11-14 01:06:43.867311216,Mouse,Accessories,West,2,11718,Cash,4450,23436
12611,2022-11-14 04:01:43.217202864,Camera,Electronics,South,4,24836,UPI,3377,99344
12612,2022-11-14 06:56:42.567094512,Mouse,Accessories,East,2,38782,Cash,2126,77564
12613,2022-11-14 09:51:41.916986164,Keyboard,Mobiles,East,5,24701,Card,1222,123505
12614,2022-11-14 12:46:41.266877812,Tablet,Accessories,East,1,32950,UPI,3449,32950
12615,2022-11-14 15:41:40.616769460,Smartphone,Electronics,East,3,41232,NetBanking,2706,123696
12616,2022-11-14 18:36:39.966661108,Charger,Accessories,North,1,5904,UPI,1544,5904
12617,2022-11-14 21:31:39.316552756,Charger,Mobiles,South,4,19625,UPI,3556,78500
12618,2022-11-15 00:26:38.666444404,Smartphone,Electronics,South,2,45161,Card,4764,90322
12619,2022-11-15 03:21:38.016336056,Camera,Mobiles,West,1,27519,Cash,3231,27519
12620,2022-11-15 06:16:37.366227704,Keyboard,Mobiles,North,3,23846,Cash,3962,71538
12621,2022-11-15 09:11:36.716119352,Keyboard,Accessories,West,3,12912,NetBanking,4158,38736
12622,2022-11-15 12:06:36.066011000,Laptop,Mobiles,East,2,26786,UPI,3628,53572
12623,2022-11-15 15:01:35.415902648,Tablet,Electronics,West,2,35952,Card,4451,71904
12624,2022-11-15 17:56:34.765794296,Headphones,Mobiles,East,1,2145,Cash,1537,2145
12625,2022-11-15 20:51:34.115685944,Monitor,Mobiles,East,4,25436,NetBanking,2436,101744
12626,2022-11-15 23:46:33.465577596,Camera,Accessories,South,5,49456,Cash,4991,247280
12627,2022-11-16 02:41:32.815469244,Monitor,Mobiles,South,3,46052,NetBanking,3565,138156
12628,2022-11-16 05:36:32.165360892,Monitor,Accessories,South,2,30560,Cash,3815,61120
12629,2022-11-16 08:31:31.515252540,Smartphone,Accessories,South,5,47243,NetBanking,4765,236215
12630,2022-11-16 11:26:30.865144188,Charger,Electronics,South,5,21768,Cash,3342,108840
12631,2022-11-16 14:21:30.215035836,Charger,Electronics,North,5,34420,Cash,4062,172100
12632,2022-11-16 17:16:29.564927488,Headphones,Electronics,South,4,40684,UPI,1259,162736
12633,2022-11-16 20:11:28.914819136,Smartphone,Electronics,West,2,32675,NetBanking,4455,65350
12634,2022-11-16 23:06:28.264710784,Monitor,Accessories,East,3,33692,NetBanking,1825,101076
12635,2022-11-17 02:01:27.614602432,USB Cable,Mobiles,South,2,36616,UPI,4375,73232
12636,2022-11-17 04:56:26.964494080,Charger,Electronics,North,1,5678,UPI,1315,5678
12637,2022-11-17 07:51:26.314385728,Camera,Electronics,West,3,38065,Cash,1745,114195
12638,2022-11-17 10:46:25.664277376,Camera,Electronics,West,2,41898,Cash,4865,83796
12639,2022-11-17 13:41:25.014169028,Laptop,Mobiles,East,3,21179,Cash,1718,63537
12640,2022-11-17 16:36:24.364060676,Mouse,Electronics,West,1,1037,UPI,2100,1037
12641,2022-11-17 19:31:23.713952324,USB Cable,Mobiles,West,3,7695,Cash,3727,23085
12642,2022-11-17 22:26:23.063843972,Charger,Accessories,West,5,524,UPI,3901,2620
12643,2022-11-18 01:21:22.413735620,Keyboard,Accessories,West,4,44370,Cash,4450,177480
12644,2022-11-18 04:16:21.763627268,Charger,Accessories,North,1,3151,UPI,1460,3151
12645,2022-11-18 07:11:21.113518920,Laptop,Mobiles,East,3,35773,NetBanking,4127,107319
12646,2022-11-18 10:06:20.463410568,Camera,Electronics,South,1,31442,Card,3854,31442
12647,2022-11-18 13:01:19.813302216,Monitor,Electronics,West,5,12338,Cash,2104,61690
12648,2022-11-18 15:56:19.163193864,Keyboard,Electronics,North,4,27886,Cash,2702,111544
12649,2022-11-18 18:51:18.513085512,Smartphone,Electronics,East,1,29768,UPI,4247,29768
12650,2022-11-18 21:46:17.862977160,Tablet,Electronics,South,5,2794,NetBanking,3840,13970
12651,2022-11-19 00:41:17.212868808,Monitor,Mobiles,East,5,3695,NetBanking,3977,18475
12652,2022-11-19 03:36:16.562760460,Tablet,Accessories,North,5,1367,Cash,2406,6835
12653,2022-11-19 06:31:15.912652108,USB Cable,Electronics,North,3,521,UPI,3196,1563
12654,2022-11-19 09:26:15.262543756,Mouse,Accessories,North,2,19750,UPI,3815,39500
12655,2022-11-19 12:21:14.612435404,Keyboard,Mobiles,West,1,7117,Card,4352,7117
12656,2022-11-19 15:16:13.962327052,Headphones,Mobiles,North,2,9949,NetBanking,3392,19898
12657,2022-11-19 18:11:13.312218700,Keyboard,Electronics,South,5,23613,Card,2813,118065
12658,2022-11-19 21:06:12.662110348,Charger,Mobiles,West,2,49217,NetBanking,2814,98434
12659,2022-11-20 00:01:12.012002000,Camera,Accessories,East,5,44999,Cash,4480,224995
12660,2022-11-20 02:56:11.361893648,Charger,Electronics,South,5,41744,Cash,2741,208720
12661,2022-11-20 05:51:10.711785296,Charger,Electronics,West,4,2326,UPI,1973,9304
12662,2022-11-20 08:46:10.061676944,USB Cable,Accessories,North,4,4488,UPI,1921,17952
12663,2022-11-20 11:41:09.411568592,Monitor,Electronics,East,2,2522,UPI,1029,5044
12664,2022-11-20 14:36:08.761460240,Headphones,Electronics,North,1,40094,NetBanking,3777,40094
12665,2022-11-20 17:31:08.111351892,Headphones,Accessories,South,2,9369,UPI,4493,18738
12666,2022-11-20 20:26:07.461243540,Charger,Electronics,South,1,12277,Cash,1981,12277
12667,2022-11-20 23:21:06.811135188,Tablet,Electronics,West,2,12132,Card,1230,24264
12668,2022-11-21 02:16:06.161026836,USB Cable,Accessories,South,3,44376,Cash,4430,133128
12669,2022-11-21 05:11:05.510918484,Charger,Mobiles,East,3,7416,Cash,2185,22248
12670,2022-11-21 08:06:04.860810132,Mouse,Accessories,West,1,2943,Cash,3776,2943
12671,2022-11-21 11:01:04.210701780,Camera,Electronics,East,4,28115,Card,2251,112460
12672,2022-11-21 13:56:03.560593432,Monitor,Accessories,North,1,4211,Cash,4916,4211
12673,2022-11-21 16:51:02.910485080,Smartphone,Electronics,East,2,45331,NetBanking,2244,90662
12674,2022-11-21 19:46:02.260376728,Mouse,Electronics,East,5,22143,NetBanking,3793,110715
12675,2022-11-21 22:41:01.610268376,Tablet,Accessories,South,3,30201,Card,2096,90603
12676,2022-11-22 01:36:00.960160024,Keyboard,Electronics,North,5,46646,NetBanking,1398,233230
12677,2022-11-22 04:31:00.310051672,Keyboard,Mobiles,South,3,37092,UPI,1094,111276
